domain,problem,config,solved,cost,wall,search_time,picked,tr_off,tr_on,probe_time
trucks-strips,p12.pddl,off,0,,0.166,,,,,
trucks-strips,p12.pddl,on,0,,0.165,,,,,
trucks-strips,p12.pddl,selector,0,,0.216,,,,,
trucks-strips,p13.pddl,off,0,,0.165,,,,,
trucks-strips,p13.pddl,on,0,,0.165,,,,,
trucks-strips,p13.pddl,selector,0,,0.216,,,,,
trucks-strips,p14.pddl,off,0,,0.165,,,,,
trucks-strips,p14.pddl,on,0,,0.166,,,,,
trucks-strips,p14.pddl,selector,0,,0.165,,,,,
trucks-strips,p15.pddl,off,0,,0.115,,,,,
trucks-strips,p15.pddl,on,0,,0.115,,,,,
trucks-strips,p15.pddl,selector,0,,0.215,,,,,
trucks-strips,p16.pddl,off,0,,0.115,,,,,
trucks-strips,p16.pddl,on,0,,0.115,,,,,
trucks-strips,p16.pddl,selector,0,,0.216,,,,,
trucks-strips,p17.pddl,off,0,,0.115,,,,,
trucks-strips,p17.pddl,on,0,,0.115,,,,,
trucks-strips,p17.pddl,selector,0,,0.215,,,,,
trucks-strips,p18.pddl,off,0,,0.115,,,,,
trucks-strips,p18.pddl,on,0,,0.165,,,,,
trucks-strips,p18.pddl,selector,0,,0.165,,,,,
trucks-strips,p19.pddl,off,0,,0.165,,,,,
trucks-strips,p19.pddl,on,0,,0.115,,,,,
trucks-strips,p19.pddl,selector,0,,0.165,,,,,
trucks-strips,p20.pddl,off,0,,0.165,,,,,
trucks-strips,p20.pddl,on,0,,0.115,,,,,
trucks-strips,p20.pddl,selector,0,,0.216,,,,,
trucks-strips,p21.pddl,off,0,,0.165,,,,,
trucks-strips,p21.pddl,on,0,,0.115,,,,,
trucks-strips,p21.pddl,selector,0,,0.165,,,,,
trucks-strips,p22.pddl,off,0,,0.165,,,,,
trucks-strips,p22.pddl,on,0,,0.165,,,,,
trucks-strips,p22.pddl,selector,0,,0.166,,,,,
trucks-strips,p23.pddl,off,0,,0.165,,,,,
trucks-strips,p23.pddl,on,0,,0.165,,,,,
trucks-strips,p23.pddl,selector,0,,0.215,,,,,
trucks-strips,p24.pddl,off,0,,0.165,,,,,
trucks-strips,p24.pddl,on,0,,0.165,,,,,
trucks-strips,p24.pddl,selector,0,,0.216,,,,,
trucks-strips,p25.pddl,off,0,,0.165,,,,,
trucks-strips,p25.pddl,on,0,,0.165,,,,,
trucks-strips,p25.pddl,selector,0,,0.165,,,,,
trucks-strips,p26.pddl,off,0,,0.165,,,,,
trucks-strips,p26.pddl,on,0,,0.115,,,,,
trucks-strips,p26.pddl,selector,0,,0.216,,,,,
trucks-strips,p27.pddl,off,0,,0.165,,,,,
trucks-strips,p27.pddl,on,0,,0.165,,,,,
trucks-strips,p27.pddl,selector,0,,0.216,,,,,
trucks-strips,p28.pddl,off,0,,0.166,,,,,
trucks-strips,p28.pddl,on,0,,0.166,,,,,
trucks-strips,p28.pddl,selector,0,,0.165,,,,,
trucks-strips,p29.pddl,off,0,,0.165,,,,,
trucks-strips,p29.pddl,on,0,,0.115,,,,,
trucks-strips,p29.pddl,selector,0,,0.216,,,,,
trucks-strips,p30.pddl,off,0,,0.115,,,,,
trucks-strips,p30.pddl,on,0,,0.165,,,,,
trucks-strips,p30.pddl,selector,0,,0.216,,,,,
visitall-opt11-strips,problem02-full.pddl,off,1,3,0.467,0.000671284,,,,
visitall-opt11-strips,problem02-full.pddl,on,1,3,0.467,0.000409428,,,,
visitall-opt11-strips,problem02-full.pddl,selector,1,3,0.668,0.00078053,presolve,,,
visitall-opt11-strips,problem02-half.pddl,off,1,1,0.517,0.000405099,,,,
visitall-opt11-strips,problem02-half.pddl,on,1,1,0.518,0.000342705,,,,
visitall-opt11-strips,problem02-half.pddl,selector,1,1,0.518,0.000539894,presolve,,,
visitall-opt11-strips,problem03-full.pddl,off,1,8,0.468,0.00250362,,,,
visitall-opt11-strips,problem03-full.pddl,on,1,8,0.517,0.00300002,,,,
visitall-opt11-strips,problem03-full.pddl,selector,1,8,0.517,0.00218565,presolve,,,
visitall-opt11-strips,problem03-half.pddl,off,1,6,0.467,0.00126668,,,,
visitall-opt11-strips,problem03-half.pddl,on,1,6,0.467,0.00103727,,,,
visitall-opt11-strips,problem03-half.pddl,selector,1,6,0.517,0.000997455,presolve,,,
visitall-opt11-strips,problem04-full.pddl,off,1,15,0.467,0.0176015,,,,
visitall-opt11-strips,problem04-full.pddl,on,1,15,0.568,0.0244356,,,,
visitall-opt11-strips,problem04-full.pddl,selector,1,15,0.719,0.025,presolve,,,
visitall-opt11-strips,problem04-half.pddl,off,1,11,0.467,0.00259724,,,,
visitall-opt11-strips,problem04-half.pddl,on,1,11,0.467,0.00407683,,,,
visitall-opt11-strips,problem04-half.pddl,selector,1,11,0.618,0.00395577,presolve,,,
visitall-opt11-strips,problem05-full.pddl,off,1,24,1.120,0.502785,,,,
visitall-opt11-strips,problem05-full.pddl,on,1,24,0.970,0.478987,,,,
visitall-opt11-strips,problem05-full.pddl,selector,1,24,1.271,0.50499,presolve,,,
visitall-opt11-strips,problem05-half.pddl,off,1,18,0.467,0.0190984,,,,
visitall-opt11-strips,problem05-half.pddl,on,1,18,0.517,0.0279099,,,,
visitall-opt11-strips,problem05-half.pddl,selector,1,18,0.668,0.0292289,presolve,,,
visitall-opt11-strips,problem06-full.pddl,off,1,35,47.483,46.6376,,,,
visitall-opt11-strips,problem06-full.pddl,on,1,35,45.408,44.5782,,,,
visitall-opt11-strips,problem06-full.pddl,selector,1,35,48.290,36.0461,off,75475,75475,11.453
visitall-opt11-strips,problem06-half.pddl,off,1,23,0.618,0.0740484,,,,
visitall-opt11-strips,problem06-half.pddl,on,1,23,0.618,0.0710001,,,,
visitall-opt11-strips,problem06-half.pddl,selector,1,23,0.769,0.0721264,presolve,,,
visitall-opt11-strips,problem07-full.pddl,off,0,,1799.493,,,,,
visitall-opt11-strips,problem07-full.pddl,on,0,,1799.484,,,,,
visitall-opt11-strips,problem07-full.pddl,selector,0,,1799.601,,off,94599,94599,11.202
visitall-opt11-strips,problem07-half.pddl,off,1,36,22.134,21.3625,,,,
visitall-opt11-strips,problem07-half.pddl,on,1,36,18.470,17.7521,,,,
visitall-opt11-strips,problem07-half.pddl,selector,1,36,27.818,16.0742,off,35693,35693,11.048
visitall-opt11-strips,problem08-full.pddl,off,0,,1799.506,,,,,
visitall-opt11-strips,problem08-full.pddl,on,0,,1799.523,,,,,
visitall-opt11-strips,problem08-full.pddl,selector,0,,1800.206,,off,101865,101865,11.654
visitall-opt11-strips,problem08-half.pddl,off,1,43,48.391,47.4496,,,,
visitall-opt11-strips,problem08-half.pddl,on,1,43,44.239,43.439,,,,
visitall-opt11-strips,problem08-half.pddl,selector,1,43,68.377,56.5369,off,20175,20175,11.102
visitall-opt11-strips,problem09-full.pddl,off,0,,1799.616,,,,,
visitall-opt11-strips,problem09-full.pddl,on,0,,1799.624,,,,,
visitall-opt11-strips,problem09-full.pddl,selector,0,,1800.200,,off,102049,102049,11.758
visitall-opt11-strips,problem09-half.pddl,off,0,,1799.474,,,,,
visitall-opt11-strips,problem09-half.pddl,on,0,,1799.507,,,,,
visitall-opt11-strips,problem09-half.pddl,selector,0,,1800.230,,off,150498,150498,11.758
visitall-opt11-strips,problem10-full.pddl,off,0,,1799.477,,,,,
visitall-opt11-strips,problem10-full.pddl,on,0,,1799.523,,,,,
visitall-opt11-strips,problem10-full.pddl,selector,0,,1800.431,,off,168482,168482,12.761
visitall-opt11-strips,problem10-half.pddl,off,0,,1799.523,,,,,
visitall-opt11-strips,problem10-half.pddl,on,0,,1799.467,,,,,
visitall-opt11-strips,problem10-half.pddl,selector,0,,1799.704,,off,66043,66043,11.205
visitall-opt11-strips,problem11-full.pddl,off,0,,1799.583,,,,,
