domain,problem,config,solved,cost,search_time,mutex_nodes,sas_vars,co_edges,tr_nodes,fw_expanded,bw_expanded,fw_closed_nodes,bw_closed_nodes,peak_bdd_nodes,final_bdd_nodes,fw_steps,bw_steps,fw_truncated,bw_truncated
parcprinter-08-strips,p09.pddl,symk,0,,,,95,,,,,,,,,,,,
parcprinter-08-strips,p10.pddl,causal,0,,,13288,304,,8178,,,,,,,,,,
parcprinter-08-strips,p10.pddl,comb-w,0,,,29765,304,3302,25237,,,,,,,,,,
parcprinter-08-strips,p10.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p10.pddl,symk,0,,,,104,,,,,,,,,,,,
parcprinter-08-strips,p11.pddl,causal,1,182808,0.0072257,101,23,,677,24,2.75251e+06,69,9,15330,2562,46,1,0,0
parcprinter-08-strips,p11.pddl,comb-w,1,182808,0.00731196,155,23,665,677,24,2.75251e+06,96,9,14308,2216,46,1,0,0
parcprinter-08-strips,p11.pddl,tr-select,1,182808,0.00726915,,,,,,,,,,,,,,
parcprinter-08-strips,p11.pddl,symk,1,182808,0.00699286,,22,,,,,,,,,,,,
parcprinter-08-strips,p12.pddl,causal,1,510256,0.12374,247,39,,1827,127,1.87171e+08,239,179,71540,8893,134,806,0,0
parcprinter-08-strips,p12.pddl,comb-w,1,510256,0.128874,296,39,1082,1797,127,1.87171e+08,187,214,86870,11878,134,806,0,0
parcprinter-08-strips,p12.pddl,tr-select,1,510256,0.120048,,,,,,,,,,,,,,
parcprinter-08-strips,p12.pddl,symk,1,510256,0.0623098,,33,,,,,,,,,,,,
parcprinter-08-strips,p13.pddl,causal,1,693064,2.43919,605,57,,3810,865,1.57224e+10,661,749,1053682,134282,342,9438,0,0
parcprinter-08-strips,p13.pddl,comb-w,1,693064,2.22627,605,57,1629,3684,865,1.57224e+10,580,844,925932,116440,342,9438,0,0
parcprinter-08-strips,p13.pddl,tr-select,1,693064,2.45837,,,,,,,,,,,,,,
parcprinter-08-strips,p13.pddl,symk,1,693064,1.2787,,42,,,,,,,,,,,,
parcprinter-08-strips,p14.pddl,causal,1,1020512,35.7062,1053,79,,5968,17784,1.06912e+12,1962,2714,10224088,1471912,1880,76108,0,0
parcprinter-08-strips,p14.pddl,comb-w,1,1020512,80.1552,1018,79,2154,5385,223822,1.06912e+12,3701,5119,12859826,2342560,29148,31776,0,0
parcprinter-08-strips,p14.pddl,tr-select,1,1020512,80.9128,,,,,,,,,,,,,,
parcprinter-08-strips,p14.pddl,symk,1,1020512,27.0016,,51,,,,,,,,,,,,
parcprinter-08-strips,p15.pddl,causal,0,,,2269,115,,8721,,,,,,,,,,
parcprinter-08-strips,p15.pddl,comb-w,0,,,1979,115,2747,7864,,,,,,,,,,
parcprinter-08-strips,p15.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p15.pddl,symk,0,,,,61,,,,,,,,,,,,
parcprinter-08-strips,p16.pddl,causal,0,,,4304,135,,9026,,,,,,,,,,
parcprinter-08-strips,p16.pddl,comb-w,0,,,3680,135,3290,10439,,,,,,,,,,
parcprinter-08-strips,p16.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p16.pddl,symk,0,,,,69,,,,,,,,,,,,
parcprinter-08-strips,p17.pddl,causal,0,,,6543,169,,14052,,,,,,,,,,
parcprinter-08-strips,p17.pddl,comb-w,0,,,15066,169,4149,15637,,,,,,,,,,
parcprinter-08-strips,p17.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p17.pddl,symk,0,,,,78,,,,,,,,,,,,
parcprinter-08-strips,p18.pddl,causal,0,,,28216,207,,23282,,,,,,,,,,
parcprinter-08-strips,p18.pddl,comb-w,0,,,20554,207,4602,18285,,,,,,,,,,
parcprinter-08-strips,p18.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p18.pddl,symk,0,,,,87,,,,,,,,,,,,
parcprinter-08-strips,p19.pddl,causal,0,,,35732,285,,28281,,,,,,,,,,
parcprinter-08-strips,p19.pddl,comb-w,0,,,77937,285,5321,30324,,,,,,,,,,
parcprinter-08-strips,p19.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p19.pddl,symk,0,,,,98,,,,,,,,,,,,
parcprinter-08-strips,p20.pddl,causal,0,,,29976,315,,24051,,,,,,,,,,
parcprinter-08-strips,p20.pddl,comb-w,0,,,121768,315,6536,32676,,,,,,,,,,
parcprinter-08-strips,p20.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p20.pddl,symk,0,,,,106,,,,,,,,,,,,
parcprinter-08-strips,p21.pddl,causal,1,143411,0.00264686,95,16,,254,9,12291,44,23,5110,1033,14,4,0,0
parcprinter-08-strips,p21.pddl,comb-w,1,143411,0.00243342,98,16,255,247,9,12291,47,23,4088,812,14,4,0,0
parcprinter-08-strips,p21.pddl,tr-select,1,143411,0.00262939,,,,,,,,,,,,,,
parcprinter-08-strips,p21.pddl,symk,1,143411,0.0027871,,15,,,,,,,,,,,,
parcprinter-08-strips,p22.pddl,causal,1,375821,0.00997817,187,32,,590,36,393255,79,100,12264,2495,50,56,0,0
parcprinter-08-strips,p22.pddl,comb-w,1,375821,0.0101068,182,32,426,598,36,393255,77,89,13286,2395,50,56,0,0
parcprinter-08-strips,p22.pddl,tr-select,1,375821,0.00973416,,,,,,,,,,,,,,
parcprinter-08-strips,p22.pddl,symk,1,375821,0.0079893,,26,,,,,,,,,,,,
parcprinter-08-strips,p23.pddl,causal,1,519232,0.0552333,620,50,,1383,263,1.88749e+07,266,359,50078,8141,128,316,0,0
parcprinter-08-strips,p23.pddl,comb-w,1,519232,0.0645164,618,50,681,1380,263,1.88749e+07,275,391,51100,8181,128,316,0,0
parcprinter-08-strips,p23.pddl,tr-select,1,519232,0.0556585,,,,,,,,,,,,,,
parcprinter-08-strips,p23.pddl,symk,1,519232,0.0359803,,35,,,,,,,,,,,,
parcprinter-08-strips,p24.pddl,causal,1,751642,0.297594,814,72,,1881,3145,6.03982e+08,794,874,197246,33047,682,660,0,0
parcprinter-08-strips,p24.pddl,comb-w,1,751642,0.366819,1002,72,924,1935,2101,6.03984e+08,709,657,300468,41055,412,1018,0,0
parcprinter-08-strips,p24.pddl,tr-select,1,751642,0.292357,,,,,,,,,,,,,,
parcprinter-08-strips,p24.pddl,symk,1,751642,0.186181,,44,,,,,,,,,,,,
parcprinter-08-strips,p25.pddl,causal,1,1215839,6.80139,834,108,,2339,80358,3.86548e+10,2521,2469,1363348,220467,7414,5420,0,0
parcprinter-08-strips,p25.pddl,comb-w,1,1215839,7.87143,2254,108,1203,2754,45287,3.86548e+10,2454,2118,1794632,252185,4354,9092,0,0
parcprinter-08-strips,p25.pddl,tr-select,1,1215839,7.13688,,,,,,,,,,,,,,
parcprinter-08-strips,p25.pddl,symk,1,1215839,4.24872,,54,,,,,,,,,,,,
parcprinter-08-strips,p26.pddl,causal,1,1216462,7.76276,2270,128,,3157,180248,6.18475e+11,3707,3740,2254532,387390,4032,3274,0,0
parcprinter-08-strips,p26.pddl,comb-w,1,1216462,10.549,6565,128,1442,4059,112889,6.18475e+11,3580,2951,4201442,670871,2712,4780,0,0
parcprinter-08-strips,p26.pddl,tr-select,1,1216462,7.73762,,,,,,,,,,,,,,
parcprinter-08-strips,p26.pddl,symk,1,1216462,5.82198,,62,,,,,,,,,,,,
parcprinter-08-strips,p27.pddl,causal,1,1270874,90.3565,3455,162,,4862,2.57948e+06,4.45302e+13,11878,8010,7272552,1654918,10162,10502,0,0
parcprinter-08-strips,p27.pddl,comb-w,1,1270874,116.324,14965,162,1909,5566,1.96437e+06,4.45302e+13,14933,17712,8123878,3273495,7882,13602,0,0
parcprinter-08-strips,p27.pddl,tr-select,1,1270874,84.5476,,,,,,,,,,,,,,
parcprinter-08-strips,p27.pddl,symk,1,1270874,69.8681,,71,,,,,,,,,,,,
parcprinter-08-strips,p28.pddl,causal,1,1681282,135.749,13769,200,,4836,5.11449e+06,6.33319e+14,9586,11880,8356894,1951694,9378,16966,0,0
parcprinter-08-strips,p28.pddl,comb-w,1,1681282,237.04,57496,200,2064,6086,5.16902e+06,6.33319e+14,42592,44366,9487226,4401535,9442,16902,0,0
parcprinter-08-strips,p28.pddl,tr-select,1,1681282,135.106,,,,,,,,,,,,,,
parcprinter-08-strips,p28.pddl,symk,1,1681282,151.358,,80,,,,,,,,,,,,
parcprinter-08-strips,p29.pddl,causal,0,,,16252,278,,5836,,,,,,,,,,
parcprinter-08-strips,p29.pddl,comb-w,0,,,124653,278,2411,7887,,,,,,,,,,
parcprinter-08-strips,p29.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p29.pddl,symk,0,,,,91,,,,,,,,,,,,
parcprinter-08-strips,p30.pddl,causal,0,,,9599,308,,8632,,,,,,,,,,
parcprinter-08-strips,p30.pddl,comb-w,0,,,66112,308,3110,34534,,,,,,,,,,
parcprinter-08-strips,p30.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-08-strips,p30.pddl,symk,0,,,,99,,,,,,,,,,,,
parcprinter-opt11-strips,p01.pddl,causal,1,375821,0.00971782,187,32,,590,36,393255,79,100,12264,2495,50,56,0,0
parcprinter-opt11-strips,p01.pddl,comb-w,1,375821,0.010473,182,32,426,598,36,393255,77,89,13286,2395,50,56,0,0
parcprinter-opt11-strips,p01.pddl,tr-select,1,375821,0.00966942,,,,,,,,,,,,,,
parcprinter-opt11-strips,p01.pddl,symk,1,375821,0.00680369,,26,,,,,,,,,,,,
parcprinter-opt11-strips,p02.pddl,causal,1,438047,0.0135916,229,40,,581,54,4.19435e+06,92,83,23506,3865,78,68,0,0
parcprinter-opt11-strips,p02.pddl,comb-w,1,438047,0.014384,169,40,694,631,54,4.19435e+06,104,109,19418,3229,78,68,0,0
parcprinter-opt11-strips,p02.pddl,tr-select,1,438047,0.0132761,,,,,,,,,,,,,,
parcprinter-opt11-strips,p02.pddl,symk,1,438047,0.0125174,,32,,,,,,,,,,,,
parcprinter-opt11-strips,p03.pddl,causal,1,510256,0.121175,247,39,,1827,127,1.87171e+08,239,179,71540,8893,134,806,0,0
parcprinter-opt11-strips,p03.pddl,comb-w,1,510256,0.126882,296,39,1082,1797,127,1.87171e+08,187,214,86870,11878,134,806,0,0
parcprinter-opt11-strips,p03.pddl,tr-select,1,510256,0.123162,,,,,,,,,,,,,,
parcprinter-opt11-strips,p03.pddl,symk,1,510256,0.0628163,,33,,,,,,,,,,,,
parcprinter-opt11-strips,p04.pddl,causal,1,876094,0.372127,498,82,,1546,4090,2.14749e+09,446,727,239148,49079,794,1278,0,0
parcprinter-opt11-strips,p04.pddl,comb-w,1,876094,0.508512,628,82,1368,2075,5301,2.14749e+09,885,848,361788,76113,948,1118,0,0
parcprinter-opt11-strips,p04.pddl,tr-select,1,876094,0.39067,,,,,,,,,,,,,,
parcprinter-opt11-strips,p04.pddl,symk,1,876094,0.251726,,50,,,,,,,,,,,,
parcprinter-opt11-strips,p05.pddl,causal,1,519232,0.054137,620,50,,1383,263,1.88749e+07,266,359,50078,8141,128,316,0,0
parcprinter-opt11-strips,p05.pddl,comb-w,1,519232,0.0603698,618,50,681,1380,263,1.88749e+07,275,391,51100,8181,128,316,0,0
parcprinter-opt11-strips,p05.pddl,tr-select,1,519232,0.0571169,,,,,,,,,,,,,,
parcprinter-opt11-strips,p05.pddl,symk,1,519232,0.0345436,,35,,,,,,,,,,,,
parcprinter-opt11-strips,p06.pddl,causal,1,1514199,2.76413,1158,140,,2213,155547,2.74878e+11,2394,2907,801248,190334,2110,2454,0,0
parcprinter-opt11-strips,p06.pddl,comb-w,1,1514199,5.48515,1658,140,1746,3208,149917,2.74878e+11,2279,2814,2902480,597927,2052,2514,0,0
parcprinter-opt11-strips,p06.pddl,tr-select,1,1514199,3.84906,,,,,,,,,,,,,,
parcprinter-opt11-strips,p06.pddl,symk,1,1514199,6.0099,,68,,,,,,,,,,,,
parcprinter-opt11-strips,p07.pddl,causal,1,1145132,1.80639,965,109,,3084,48335,3.43598e+10,949,1387,1174278,259749,2442,2058,0,0
parcprinter-opt11-strips,p07.pddl,comb-w,1,1145132,2.41806,1256,109,1638,2651,24177,3.43598e+10,1921,2104,1113980,235171,1450,3046,0,0
parcprinter-opt11-strips,p07.pddl,tr-select,1,1145132,1.8105,,,,,,,,,,,,,,
parcprinter-opt11-strips,p07.pddl,symk,1,1145132,1.65141,,59,,,,,,,,,,,,
parcprinter-opt11-strips,p08.pddl,causal,1,751642,0.28929,814,72,,1881,3145,6.03982e+08,794,874,197246,33047,682,660,0,0
parcprinter-opt11-strips,p08.pddl,comb-w,1,751642,0.368376,1002,72,924,1935,2101,6.03984e+08,709,657,300468,41055,412,1018,0,0
parcprinter-opt11-strips,p08.pddl,tr-select,1,751642,0.297412,,,,,,,,,,,,,,
parcprinter-opt11-strips,p08.pddl,symk,1,751642,0.183073,,44,,,,,,,,,,,,
parcprinter-opt11-strips,p09.pddl,causal,1,693064,2.53436,605,57,,3810,865,1.57224e+10,661,749,1053682,134282,342,9438,0,0
parcprinter-opt11-strips,p09.pddl,comb-w,1,693064,2.48728,605,57,1629,3684,865,1.57224e+10,580,844,925932,116440,342,9438,0,0
parcprinter-opt11-strips,p09.pddl,tr-select,1,693064,2.57141,,,,,,,,,,,,,,
parcprinter-opt11-strips,p09.pddl,symk,1,693064,1.24889,,42,,,,,,,,,,,,
parcprinter-opt11-strips,p10.pddl,causal,1,1215839,5.35854,834,108,,2339,80358,3.86548e+10,2521,2469,1363348,220467,7414,5420,0,0
parcprinter-opt11-strips,p10.pddl,comb-w,1,1215839,7.13322,2254,108,1203,2754,45287,3.86548e+10,2454,2118,1794632,252185,4354,9092,0,0
parcprinter-opt11-strips,p10.pddl,tr-select,1,1215839,5.112,,,,,,,,,,,,,,
parcprinter-opt11-strips,p10.pddl,symk,1,1215839,4.2022,,54,,,,,,,,,,,,
parcprinter-opt11-strips,p11.pddl,causal,1,1216462,7.5235,2270,128,,3157,180248,6.18475e+11,3707,3740,2254532,387390,4032,3274,0,0
parcprinter-opt11-strips,p11.pddl,comb-w,1,1216462,8.52378,6565,128,1442,4059,112889,6.18475e+11,3580,2951,4201442,670871,2712,4780,0,0
parcprinter-opt11-strips,p11.pddl,tr-select,1,1216462,6.22116,,,,,,,,,,,,,,
parcprinter-opt11-strips,p11.pddl,symk,1,1216462,4.59333,,62,,,,,,,,,,,,
parcprinter-opt11-strips,p12.pddl,causal,1,1020512,34.7336,1053,79,,5968,17784,1.06912e+12,1962,2714,10224088,1471912,1880,76108,0,0
parcprinter-opt11-strips,p12.pddl,comb-w,1,1020512,87.8338,1018,79,2154,5385,223822,1.06912e+12,3701,5119,12859826,2342560,29148,31776,0,0
parcprinter-opt11-strips,p12.pddl,tr-select,1,1020512,89.3747,,,,,,,,,,,,,,
parcprinter-opt11-strips,p12.pddl,symk,1,1020512,35.7579,,51,,,,,,,,,,,,
parcprinter-opt11-strips,p13.pddl,causal,1,1383121,148.247,2372,175,,6158,1.35101e+07,7.03688e+13,13252,17494,10396806,4420657,9132,17670,0,0
parcprinter-opt11-strips,p13.pddl,comb-w,1,1383121,349.998,4995,175,2892,6982,1.33534e+07,7.03688e+13,10991,14581,17528322,9374038,8894,17886,0,0
parcprinter-opt11-strips,p13.pddl,tr-select,1,1383121,149.592,,,,,,,,,,,,,,
parcprinter-opt11-strips,p13.pddl,symk,1,1383121,105.464,,77,,,,,,,,,,,,
parcprinter-opt11-strips,p14.pddl,causal,1,1852217,567.528,2748,214,,5983,2.94312e+07,2.81475e+14,14987,14822,17940188,10943740,13726,17236,0,0
parcprinter-opt11-strips,p14.pddl,comb-w,1,1852217,1160.33,8144,214,2812,12230,2.85361e+07,2.81475e+14,35171,33845,31811794,25517319,13530,17404,0,0
parcprinter-opt11-strips,p14.pddl,tr-select,1,1852217,499.207,,,,,,,,,,,,,,
parcprinter-opt11-strips,p14.pddl,symk,1,1852217,123.072,,86,,,,,,,,,,,,
parcprinter-opt11-strips,p15.pddl,causal,0,,,7518,257,,9785,,,,,,,,,,
parcprinter-opt11-strips,p15.pddl,comb-w,1,2121255,1729.85,29381,257,3250,8652,1.76382e+08,4.5036e+15,39890,38875,29996722,22114649,19066,26894,0,0
parcprinter-opt11-strips,p15.pddl,tr-select,1,2121255,1739.43,,,,,,,,,,,,,,
parcprinter-opt11-strips,p15.pddl,symk,0,,,,95,,,,,,,,,,,,
parcprinter-opt11-strips,p16.pddl,causal,0,,,13288,304,,8178,,,,,,,,,,
parcprinter-opt11-strips,p16.pddl,comb-w,0,,,29765,304,3302,25237,,,,,,,,,,
parcprinter-opt11-strips,p16.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-opt11-strips,p16.pddl,symk,0,,,,104,,,,,,,,,,,,
parcprinter-opt11-strips,p17.pddl,causal,0,,,2269,115,,8721,,,,,,,,,,
parcprinter-opt11-strips,p17.pddl,comb-w,0,,,1979,115,2747,7864,,,,,,,,,,
parcprinter-opt11-strips,p17.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-opt11-strips,p17.pddl,symk,0,,,,61,,,,,,,,,,,,
parcprinter-opt11-strips,p18.pddl,causal,0,,,4304,135,,9026,,,,,,,,,,
parcprinter-opt11-strips,p18.pddl,comb-w,0,,,3680,135,3290,10439,,,,,,,,,,
parcprinter-opt11-strips,p18.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-opt11-strips,p18.pddl,symk,0,,,,69,,,,,,,,,,,,
parcprinter-opt11-strips,p19.pddl,causal,0,,,6543,169,,14052,,,,,,,,,,
parcprinter-opt11-strips,p19.pddl,comb-w,0,,,15066,169,4149,15637,,,,,,,,,,
parcprinter-opt11-strips,p19.pddl,tr-select,0,,,,,,,,,,,,,,,,
parcprinter-opt11-strips,p19.pddl,symk,0,,,,78,,,,,,,,,,,,
parcprinter-opt11-strips,p20.pddl,causal,1,1270874,89.1048,3455,162,,4862,2.57948e+06,4.45302e+13,11878,8010,7272552,1654918,10162,10502,0,0
parcprinter-opt11-strips,p20.pddl,comb-w,1,1270874,114.221,14965,162,1909,5566,1.96437e+06,4.45302e+13,14933,17712,8123878,3273495,7882,13602,0,0
parcprinter-opt11-strips,p20.pddl,tr-select,1,1270874,93.7381,,,,,,,,,,,,,,
parcprinter-opt11-strips,p20.pddl,symk,1,1270874,54.775,,71,,,,,,,,,,,,
parking-opt11-strips,pfile03-011.pddl,causal,1,14,188.291,896040,43,,5758646,338177,2.14757e+09,1724196,509768,25416118,10017867,7,8,0,0
parking-opt11-strips,pfile03-011.pddl,comb-w,1,14,55.5694,480837,43,3216,1164524,85157,2.14782e+09,411415,770952,19390406,3679975,7,7,0,0
parking-opt11-strips,pfile03-011.pddl,tr-select,1,14,51.1371,,,,,,,,,,,,,,
parking-opt11-strips,pfile03-011.pddl,symk,1,14,390.067,,43,,,,,,,,,,,,
parking-opt11-strips,pfile03-012.pddl,causal,0,,,896040,43,,5758646,,,,,,,,,,
parking-opt11-strips,pfile03-012.pddl,comb-w,1,20,1522.03,480837,43,3216,1164524,4.80065e+06,2.15974e+09,4073626,8321645,70664146,22997795,18,19,0,0
parking-opt11-strips,pfile03-012.pddl,tr-select,1,20,1508.21,,,,,,,,,,,,,,
parking-opt11-strips,pfile03-012.pddl,symk,0,,,,43,,,,,,,,,,,,
parking-opt11-strips,pfile04-013.pddl,causal,0,,,1363425,50,,8622609,,,,,,,,,,
parking-opt11-strips,pfile04-013.pddl,comb-w,0,,,995891,50,5061,2336639,,,,,,,,,,
parking-opt11-strips,pfile04-013.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile04-013.pddl,symk,0,,,,50,,,,,,,,,,,,
parking-opt11-strips,pfile04-014.pddl,causal,0,,,1363425,50,,8872255,,,,,,,,,,
parking-opt11-strips,pfile04-014.pddl,comb-w,0,,,995891,50,5061,2336639,,,,,,,,,,
parking-opt11-strips,pfile04-014.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile04-014.pddl,symk,0,,,,50,,,,,,,,,,,,
parking-opt11-strips,pfile04-015.pddl,causal,0,,,1363425,50,,8622609,,,,,,,,,,
parking-opt11-strips,pfile04-015.pddl,comb-w,0,,,995891,50,5061,2336639,,,,,,,,,,
parking-opt11-strips,pfile04-015.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile04-015.pddl,symk,0,,,,50,,,,,,,,,,,,
parking-opt11-strips,pfile04-016.pddl,causal,0,,,1363425,50,,8664797,,,,,,,,,,
parking-opt11-strips,pfile04-016.pddl,comb-w,0,,,995891,50,5061,2336639,,,,,,,,,,
parking-opt11-strips,pfile04-016.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile04-016.pddl,symk,0,,,,50,,,,,,,,,,,,
parking-opt11-strips,pfile05-017.pddl,causal,0,,,7352150,57,,13940365,,,,,,,,,,
parking-opt11-strips,pfile05-017.pddl,comb-w,0,,,7357076,57,7504,5280506,,,,,,,,,,
parking-opt11-strips,pfile05-017.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile05-017.pddl,symk,0,,,,57,,,,,,,,,,,,
parking-opt11-strips,pfile05-018.pddl,causal,0,,,7352150,57,,13940365,,,,,,,,,,
parking-opt11-strips,pfile05-018.pddl,comb-w,0,,,7357076,57,7504,5280506,,,,,,,,,,
parking-opt11-strips,pfile05-018.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile05-018.pddl,symk,0,,,,57,,,,,,,,,,,,
parking-opt11-strips,pfile05-019.pddl,causal,0,,,7352150,57,,14218423,,,,,,,,,,
parking-opt11-strips,pfile05-019.pddl,comb-w,0,,,7357076,57,7504,5280506,,,,,,,,,,
parking-opt11-strips,pfile05-019.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile05-019.pddl,symk,0,,,,57,,,,,,,,,,,,
parking-opt11-strips,pfile05-020.pddl,causal,0,,,7352150,57,,13940365,,,,,,,,,,
parking-opt11-strips,pfile05-020.pddl,comb-w,0,,,7357076,57,7504,5280506,,,,,,,,,,
parking-opt11-strips,pfile05-020.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile05-020.pddl,symk,0,,,,57,,,,,,,,,,,,
parking-opt11-strips,pfile06-021.pddl,causal,0,,,5952742,64,,23656602,,,,,,,,,,
parking-opt11-strips,pfile06-021.pddl,comb-w,0,,,4242186,64,10629,9952634,,,,,,,,,,
parking-opt11-strips,pfile06-021.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile06-021.pddl,symk,0,,,,64,,,,,,,,,,,,
parking-opt11-strips,pfile06-022.pddl,causal,0,,,5952742,64,,23654949,,,,,,,,,,
parking-opt11-strips,pfile06-022.pddl,comb-w,0,,,4242186,64,10629,9992217,,,,,,,,,,
parking-opt11-strips,pfile06-022.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile06-022.pddl,symk,0,,,,64,,,,,,,,,,,,
parking-opt11-strips,pfile06-023.pddl,causal,0,,,5952742,64,,23656602,,,,,,,,,,
parking-opt11-strips,pfile06-023.pddl,comb-w,0,,,4242186,64,10629,9884916,,,,,,,,,,
parking-opt11-strips,pfile06-023.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile06-023.pddl,symk,0,,,,64,,,,,,,,,,,,
parking-opt11-strips,pfile06-024.pddl,causal,0,,,5952742,64,,23654949,,,,,,,,,,
parking-opt11-strips,pfile06-024.pddl,comb-w,0,,,4242186,64,10629,9884916,,,,,,,,,,
parking-opt11-strips,pfile06-024.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile06-024.pddl,symk,0,,,,64,,,,,,,,,,,,
parking-opt11-strips,pfile07-025.pddl,causal,0,,,8138313,71,,34606357,,,,,,,,,,
parking-opt11-strips,pfile07-025.pddl,comb-w,0,,,9485169,71,14520,14389207,,,,,,,,,,
parking-opt11-strips,pfile07-025.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile07-025.pddl,symk,0,,,,71,,,,,,,,,,,,
parking-opt11-strips,pfile07-026.pddl,causal,0,,,8138313,71,,37910257,,,,,,,,,,
parking-opt11-strips,pfile07-026.pddl,comb-w,0,,,9485169,71,14520,17108799,,,,,,,,,,
parking-opt11-strips,pfile07-026.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile07-026.pddl,symk,0,,,,71,,,,,,,,,,,,
parking-opt11-strips,pfile07-027.pddl,causal,0,,,8138313,71,,32978329,,,,,,,,,,
parking-opt11-strips,pfile07-027.pddl,comb-w,0,,,9485169,71,14520,18197100,,,,,,,,,,
parking-opt11-strips,pfile07-027.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile07-027.pddl,symk,0,,,,71,,,,,,,,,,,,
parking-opt11-strips,pfile07-028.pddl,causal,0,,,8138313,71,,32978329,,,,,,,,,,
parking-opt11-strips,pfile07-028.pddl,comb-w,0,,,9485169,71,14520,17029789,,,,,,,,,,
parking-opt11-strips,pfile07-028.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile07-028.pddl,symk,0,,,,71,,,,,,,,,,,,
parking-opt11-strips,pfile08-029.pddl,causal,0,,,8488973,78,,34328863,,,,,,,,,,
parking-opt11-strips,pfile08-029.pddl,comb-w,0,,,15517672,78,19261,17848022,,,,,,,,,,
parking-opt11-strips,pfile08-029.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile08-029.pddl,symk,0,,,,78,,,,,,,,,,,,
parking-opt11-strips,pfile08-030.pddl,causal,0,,,8488973,78,,35420387,,,,,,,,,,
parking-opt11-strips,pfile08-030.pddl,comb-w,0,,,15517672,78,19261,21151422,,,,,,,,,,
parking-opt11-strips,pfile08-030.pddl,tr-select,0,,,,,,,,,,,,,,,,
parking-opt11-strips,pfile08-030.pddl,symk,0,,,,78,,,,,,,,,,,,
parking-opt14-strips,p_12_7-01.pddl,causal,0,,,896040,43,,5758646,,,,,,,,,,
parking-opt14-strips,p_12_7-01.pddl,comb-w,1,18,527.503,480837,43,3216,1164524,1.41023e+06,2.15149e+09,2150827,4001137,33283474,11733045,11,11,0,0
parking-opt14-strips,p_12_7-01.pddl,tr-select,1,18,541.304,,,,,,,,,,,,,,
parking-opt14-strips,p_12_7-01.pddl,symk,0,,,,43,,,,,,,,,,,,
parking-opt14-strips,p_12_7-02.pddl,causal,0,,,896040,43,,5758646,,,,,,,,,,
parking-opt14-strips,p_12_7-02.pddl,comb-w,1,18,582.201,480837,43,3216,1164524,1.41023e+06,2.15149e+09,2897836,4001137,37306066,12858028,12,11,0,0
parking-opt14-strips,p_12_7-02.pddl,tr-select,1,18,598.179,,,,,,,,,,,,,,
parking-opt14-strips,p_12_7-02.pddl,symk,0,,,,43,,,,,,,,,,,,
parking-opt14-strips,p_12_7-03.pddl,causal,1,17,1582.46,896040,43,,5758646,1.41023e+06,2.14871e+09,4338020,4038404,62994036,19287375,9,28,0,0
parking-opt14-strips,p_12_7-03.pddl,comb-w,1,17,339.4,480837,43,3216,1164524,1.41023e+06,2.14871e+09,1999689,1813143,29098384,7822515,8,11,0,0
parking-opt14-strips,p_12_7-03.pddl,tr-select,1,17,330.209,,,,,,,,,,,,,,
parking-opt14-strips,p_12_7-03.pddl,symk,0,,,,43,,,,,,,,,,,,
parking-opt14-strips,p_12_7-04.pddl,causal,0,,,896040,43,,5758646,,,,,,,,,,
